Aircraft_ID,Aircraft.Category,Engine.Type,Registration.Number,Number.of.Engines,Make,Model,Aircraft.damage
4820,Airplane,Reciprocating,N271VT,1,Champion,BELLANCA 7GCAA,Substantial
4821,Airplane,Reciprocating,N9542L,1,Beech,J35,Substantial
4822,Airplane,Reciprocating,N5545C,1,Aeronca,7AC,Substantial
4823,Airplane,Unknown,CGAEX,,Glasflugel,H-301,Substantial
4824,Airplane,Reciprocating,N587H,1,Enstrom,280C,Substantial
4825,Airplane,Reciprocating,N20082,1,Piper,PA-18A-150,Substantial
4826,Airplane,Reciprocating,CFTLU,1,Cessna,182Q,Substantial
4827,Airplane,Reciprocating,N296AS,1,Cessna,172,Substantial
4828,Airplane,Reciprocating,N5286N,2,Piper,PA-34-200T,Substantial
4829,Airplane,Reciprocating,N1665S,1,Mooney,M20K,Substantial
4830,Airplane,Reciprocating,N69CZ,1,Aeronca,C3,Substantial
4831,Airplane,Reciprocating,N275ZA,1,Piper,PA-12,Substantial
4832,Airplane,Reciprocating,N1497S,1,Cessna,182F,Substantial
4833,Airplane,Reciprocating,N48503,1,Piper,PA-32-260,Destroyed
4834,Airplane,Reciprocating,N218W,1,Stinson,108,Substantial
4835,Airplane,Reciprocating,N701Y,1,Cessna,172D,Substantial
4836,Airplane,Reciprocating,N7571R,1,Gulfstream American,AA1A,Substantial
4837,Airplane,Reciprocating,N68043,1,Cessna,150M,Substantial
4838,Airplane,Reciprocating,N80546,1,Cessna,170B,Substantial
4839,Airplane,Reciprocating,N4789R,1,Cessna,TR182,Substantial
4840,Airplane,Reciprocating,N57751,1,Piper,PA-25-235,Substantial
4841,Airplane,Reciprocating,N6551Z,1,Piper,PA-28-180,Substantial
4842,Airplane,Reciprocating,N5386Q,1,Eipper,QUICKSILVER MX,Substantial
4843,Airplane,Reciprocating,N111UD,1,Cessna,180J,Destroyed
4844,Airplane,Reciprocating,N74788,1,Beech,B36TC,Destroyed
4845,Airplane,Reciprocating,N9854T,1,Beech,H35,Destroyed
4846,Airplane,Turbo Shaft,N2334V,2,Beech,200,Minor
4847,Airplane,Reciprocating,N6669E,1,Piper,PA-28-180,Destroyed
4848,Airplane,Reciprocating,N6642K,1,Piper,PA28R200,Destroyed
4849,Airplane,Reciprocating,N2637P,2,Piper,PA-60,Destroyed
4850,Airplane,Unknown,N57328,,Balloon Works,FIREFLY 7,
4851,Airplane,Reciprocating,N9025N,1,Piper,24-180,Destroyed
4852,Airplane,Reciprocating,N55270,1,Piper,PA-28-181,Substantial
4853,Airplane,Reciprocating,N2046D,1,Cessna,172M,Substantial
4854,Airplane,Reciprocating,N5258G,1,Cessna,210,Substantial
4855,Airplane,Reciprocating,N4GT,2,Cessna,337B,Substantial
4856,Airplane,Reciprocating,N4724S,1,Ultralight Engineering,ASTRA HS,Substantial
4857,Airplane,Reciprocating,N8533L,1,Eipper,WEIGHT SHIFT,Substantial
4858,Airplane,Reciprocating,N3939N,1,Cessna,152,Substantial
4859,Airplane,Unknown,N6429F,,Balloon Works,FIREFLY 7,Substantial
4860,Airplane,Reciprocating,N65859,1,Cessna,TU206,Substantial
4861,Airplane,Reciprocating,N6901H,2,Douglas,DC-3C,Substantial
4862,Airplane,Reciprocating,N903BG,2,Champion,402,Substantial
4863,Airplane,Reciprocating,N66982,1,Artic Aircraft Corp.,S-1B2,Substantial
4864,Airplane,Turbo Shaft,N430LT,1,Aerospatiale,SA-315B,Substantial
4865,Airplane,Reciprocating,N5917G,2,Piper,PA-23C-250,Destroyed
4866,Airplane,Reciprocating,N6376F,1,Grumman,G-164B,Destroyed
4867,Airplane,Reciprocating,N36RJ,1,Cessna,TU206,Destroyed
4868,Airplane,Reciprocating,N828OS,1,Maule,5-235C,Destroyed
4869,Airplane,Reciprocating,N51255,1,Cessna,172RG,Substantial
4870,Airplane,Reciprocating,N8787W,1,Cessna,207,Substantial
4871,Airplane,Reciprocating,N4119D,1,Cessna,182,Substantial
4872,Airplane,Unknown,N715HR,0,Schweizer,1-26B,Substantial
4873,Airplane,Turbo Prop,N13HT,2,Piper,PT 6A-28,Destroyed
4874,Airplane,Reciprocating,N3511E,1,Piper,PA-32 300C,Destroyed
4875,Airplane,Reciprocating,N1657E,1,Cessna,180J,Destroyed
4876,Airplane,Turbo Shaft,N16402,2,Boeing Vertol,234ER,
4877,Airplane,Reciprocating,N1693M,1,Cessna,182N,Substantial
4878,Airplane,Reciprocating,N98HJ,1,Mcdonald,STEEN SKYBOLT,Substantial
4879,Airplane,Reciprocating,N26972,1,Aeronca,65CA,Substantial
4880,Airplane,Reciprocating,N6714J,1,Bell,47G3-B1,Substantial
4881,Airplane,Reciprocating,N4016Y,1,Rand,KR-2,Substantial
4882,Airplane,Reciprocating,N7221L,2,Cessna,401A,Substantial
4883,Airplane,Reciprocating,N9465Z,2,Aero Commander,680FL,Destroyed
4884,Airplane,Reciprocating,N13881,1,Grumman,AA-5,Minor
4885,Airplane,Reciprocating,N17AL,1,Cessna,170A,Substantial
4886,Airplane,Reciprocating,N6140C,1,Grumman,AA-5A,Substantial
4887,Airplane,Reciprocating,N8402P,1,Enstrom,280C,Substantial
4888,Airplane,Reciprocating,N89894,1,Cessna,177B,Substantial
4889,Airplane,Turbo Fan,N51684,2,Douglas,DC-9-32,Substantial
4890,Airplane,Turbo Jet,N22670,3,Boeing,727-200,
4891,Airplane,Reciprocating,N393AC,1,North American,AT-6C,Destroyed
4892,Airplane,Reciprocating,N46045,1,Snow,S2C,Substantial
4893,Airplane,Reciprocating,N8348Z,2,Piper,PA-34-200T,Substantial
4894,Airplane,Reciprocating,N1757W,2,Beech,58,Substantial
4895,Airplane,Reciprocating,N619MP,2,Cessna,T337H,Substantial
4896,Airplane,Reciprocating,N8318T,1,Grumman,G-164B,Substantial
4897,Airplane,Reciprocating,N67155,1,Cessna,182G,Substantial
4898,Airplane,Reciprocating,N2436Q,1,Grumman,G-164,Substantial
4899,Airplane,Reciprocating,N732ZQ,1,Piper,PA-28-140,Substantial
4900,Airplane,Turbo Fan,N28906,3,Mcdonnell Douglas,DC-10-10,
4901,Airplane,Reciprocating,N2563F,1,Yarnell,GRASS HOPPER,Destroyed
4902,Airplane,Reciprocating,N60LS,1,Cessna,172RG,Destroyed
4903,Airplane,Reciprocating,N90672,1,Piper,PA-36-285,Destroyed
4904,Airplane,Reciprocating,N1001G,1,Piper,PA-25-235,Destroyed
4905,Airplane,Reciprocating,N26116,1,Barnstormer,1,Destroyed
4906,Airplane,Reciprocating,N3452J,1,Cessna,150L,Destroyed
4907,Airplane,Reciprocating,N5722T,1,Bellanca,8KCAB,Destroyed
4908,Airplane,Reciprocating,N3136U,1,Mooney,M20B,Substantial
4909,Airplane,Reciprocating,N6260T,1,Cessna,172A,Substantial
4910,Airplane,Reciprocating,N1968R,1,Piper,PA-38-112,Substantial
4911,Airplane,Reciprocating,N6488N,1,Cessna,172N,Substantial
4912,Airplane,Reciprocating,N3894H,1,Grumman,G-164B,Substantial
4913,Airplane,Reciprocating,N31619,1,Piper,PA-22-150,Substantial
4914,Airplane,Reciprocating,N5962L,2,Piper,PA-34-200,Substantial
4915,Airplane,Unknown,N7522P,0,Link-johnson-chessman,HP-16,Substantial
4916,Airplane,Reciprocating,N6732S,1,Piper,PA-28-140,Substantial
4917,Airplane,Reciprocating,N83721,1,"Rotec Engineering, Inc.",RALLY 3,Substantial
4918,Airplane,Reciprocating,N65419,1,Cessna,305A,Substantial
4919,Airplane,Reciprocating,N201FC,1,Homebuilt,CHRISTEN EAGLE II,Destroyed
4920,Airplane,Reciprocating,N53060,1,Sunburst,ULTRALIGHT,Destroyed
4921,Airplane,Reciprocating,N5071S,1,Piper,PA-32-260,Destroyed
4922,Airplane,Reciprocating,N1976L,1,Piper,PA-25-235,Destroyed
4923,Airplane,Reciprocating,N15SB,1,Beech,35,Destroyed
4924,Airplane,Reciprocating,N21830,1,Cessna,172N,Destroyed
4925,Airplane,Unknown,N8077A,0,Schweizer,Feb-33,Substantial
4926,Airplane,Reciprocating,N6073Z,1,Cessna,172M,Substantial
4927,Airplane,Reciprocating,N731VF,1,Burkhart Grob,109,Substantial
4928,Airplane,Reciprocating,N4812Q,1,Beech,77,Substantial
4929,Airplane,Reciprocating,N30115,1,Dg,400,Substantial
4930,Airplane,Reciprocating,N90626,1,Cessna,150K,Substantial
4931,Airplane,Reciprocating,N2483F,1,Cessna,172N,Substantial
4932,Airplane,Reciprocating,N3334D,1,Johnson,VARI-EZE,Substantial
4933,Airplane,Reciprocating,N59636,1,Cessna,150F,Substantial
4934,Airplane,Reciprocating,HI242,1,Cessna,150,Substantial
4935,Airplane,Reciprocating,N13DK,1,Piper,PA-28-235,Substantial
4936,Airplane,Reciprocating,N9554R,1,Helio,H-391B,Substantial
4937,Airplane,Reciprocating,N6610K,1,Cessna,172H,Substantial
4938,Airplane,Unknown,N35925,,Monerai,SAILPLANE,Substantial
4939,Airplane,Reciprocating,N41721,1,Aeronca,7AC,Substantial
4940,Airplane,Reciprocating,N160AS,1,Cessna,172N,Substantial
4941,Airplane,Reciprocating,N7995J,1,Piper,PA-28-180,Substantial
4942,Airplane,Reciprocating,N7284V,1,Cessna,185-E,Substantial
4943,Airplane,Turbo Shaft,N731CN,1,Bell,205A-1,Substantial
4944,Airplane,Reciprocating,N7273U,2,Cessna,320E,Substantial
4945,Airplane,Reciprocating,N11BD,1,Piper,PA-28-140,Substantial
4946,Airplane,Reciprocating,N783L,1,Cessna,185,Substantial
4947,Airplane,Reciprocating,N3054C,1,Piper,PA-25,Substantial
4948,Airplane,Reciprocating,N5509V,1,Cessna,206A,Substantial
4949,Airplane,Reciprocating,N19AN,1,Cessna,172M,Substantial
4950,Airplane,Turbo Shaft,N31772,1,Bell,205A-1,Substantial
4951,Airplane,Reciprocating,N155SS,1,Bell,B47G-2,Substantial
4952,Airplane,Reciprocating,N2188S,2,Beech,G18S,Substantial
4953,Airplane,Reciprocating,N739BD,1,Piper,PA28RT-201T,Destroyed
4954,Airplane,Reciprocating,N42762,1,Cessna,152,Destroyed
4955,Airplane,Reciprocating,N58258,1,Enstrom,F28C,Destroyed
4956,Airplane,Reciprocating,N6450B,1,Cessna,150H,Substantial
4957,Airplane,Reciprocating,N6566P,1,Cessna,T210L,Substantial
4958,Airplane,Unknown,N2487M,,I.c.a. Brasov,IS-29D2,Substantial
4959,Airplane,Reciprocating,N4824S,1,Piper,PA-28RT-201,Substantial
4960,Airplane,Reciprocating,N91660,2,Beech,95-B55,Substantial
4961,Airplane,Reciprocating,N24802,1,Airmass,SUNBURST,Substantial
4962,Airplane,Reciprocating,N15400,2,Piper,PA-23-250,Destroyed
4963,Airplane,Reciprocating,N5796A,1,Piper,PA-28-181,Destroyed
4964,Airplane,Unknown,N6338L,1,Sunburst,1,Destroyed
4965,Airplane,Reciprocating,N8595H,1,Hiller,UH-12D,Substantial
4966,Airplane,Reciprocating,N7927L,1,Cessna,182K,Substantial
4967,Airplane,Reciprocating,N6581,1,Cessna,TU206G,Substantial
4968,Airplane,Reciprocating,N301LS,1,Piper,PA28-181,Substantial
4969,Airplane,Reciprocating,N2054P,1,Aeronca,7ECA,Substantial
4970,Airplane,Unknown,N4763N,0,Rolladen-schneider,LS-4A,Substantial
4971,Airplane,Reciprocating,N82DG,1,Robinson,R-22,Substantial
4972,Airplane,Reciprocating,N2899X,1,Texas Helicopter,OH-13H/M74A,Substantial
4973,Airplane,Reciprocating,N65615,1,Grumman American,AA-5A,Substantial
4974,Airplane,Reciprocating,N2252W,1,Cessna,150G,Substantial
4975,Airplane,Reciprocating,N4025P,1,Cessna,172,Substantial
4976,Airplane,Reciprocating,N26475,1,Cessna,182,Substantial
4977,Airplane,Reciprocating,N19996,1,Cessna,150,Substantial
4978,Airplane,Turbo Prop,N2565Z,4,Lockheed,188C,Substantial
4979,Airplane,Reciprocating,N5754M,1,Cessna,T-210N,Minor
4980,Airplane,Reciprocating,N947,1,Mooney,M20J,Destroyed
4981,Airplane,Turbo Prop,N4813Y,1,Air Tractor,AT-400A,Destroyed
4982,Airplane,Reciprocating,N732CD,1,Grumman American,AA-1,Substantial
4983,Airplane,Reciprocating,N30878,1,Piper,PA-24-250,Substantial
4984,Airplane,Reciprocating,N2762Q,1,Cessna,150H,Substantial
4985,Airplane,Reciprocating,N8167Y,1,Robinson,R22,Substantial
4986,Airplane,Reciprocating,N4337S,1,Cessna,152,Substantial
4987,Airplane,Reciprocating,N8181V,1,Air Tractor,AT-301,Substantial
4988,Airplane,Reciprocating,N1820X,1,Mooney,M20J,Substantial
4989,Airplane,Reciprocating,N47RR,1,Cessna,177RG,Substantial
4990,Airplane,Reciprocating,N794Y,1,Air Tractor,AT-301,Substantial
4991,Airplane,Turbo Fan,N35520,2,Learjet,35,Substantial
4992,Airplane,Reciprocating,N148RE,1,Piper,PA-32-260,Destroyed
4993,Airplane,Reciprocating,N68438,1,Cessna,A188B,Destroyed
4994,Airplane,Reciprocating,N782N,1,Cessna,170B,Substantial
4995,Airplane,Reciprocating,N757WT,1,Quickie,Q2,Substantial
4996,Airplane,Reciprocating,N25838,1,Piper,PA-25,Substantial
4997,Airplane,Reciprocating,N51738,1,Cessna,188,Substantial
4998,Airplane,Reciprocating,N53303,1,Cessna,A188B,Substantial
4999,Airplane,Reciprocating,N7506S,1,Cessna,T210L,Substantial
5000,Airplane,Unknown,N67037,0,Let,L-13,Substantial
5001,Airplane,Reciprocating,N9299Y,1,Cessna,180,Substantial
5002,Airplane,Reciprocating,N28019,1,Cessna,C-180,Substantial
5003,Airplane,Turbo Shaft,N5941L,2,Bell,212,Substantial
5004,Airplane,Turbo Fan,N2187F,3,Boeing,727-200,
5005,Airplane,Reciprocating,N5010U,1,Piper,J3C,Destroyed
5006,Airplane,Reciprocating,N6385M,1,Beech,K35,Destroyed
5007,Airplane,Reciprocating,N23347,2,Beech,95-B55,Destroyed
5008,Airplane,Reciprocating,N116HA,1,Cessna,TU206F,Destroyed
5009,Airplane,Reciprocating,N75958,1,Bell,47G-2,Substantial
5010,Airplane,Unknown,N35JR,0,Let,L-13,Substantial
5011,Airplane,Reciprocating,N8471E,1,Bell,47G5A,Substantial
5012,Airplane,Reciprocating,N3991Q,1,Aero Commander,CALLAIR A-9,Substantial
5013,Airplane,Reciprocating,N3364V,1,Cessna,C-188,Substantial
5014,Airplane,Turbo Fan,N7045,3,Boeing,727-222A,Substantial
5015,Airplane,Reciprocating,N8838V,1,Dial-thorp,T-18,Destroyed
5016,Airplane,Reciprocating,N8430E,1,Piper,PA-18A-150,Destroyed
5017,Airplane,Reciprocating,N7515V,1,Beech,J35,Destroyed
5018,Airplane,Reciprocating,N3862L,1,Piper,PA-32-260,Destroyed
5019,Airplane,Reciprocating,N3705F,1,Piper,J3C-65,Substantial
5020,Airplane,Reciprocating,N64079,1,Aeronca,65-LB,Substantial
5021,Airplane,Unknown,N2315V,0,Burkhart Grob,G102,Substantial
5022,Airplane,Reciprocating,N8435V,1,Cessna,210L,Substantial
5023,Airplane,Reciprocating,N6427Y,1,Cessna,172,Substantial
5024,Airplane,Reciprocating,N28008,1,Piper,J3C-65,Substantial
5025,Airplane,Turbo Shaft,N6418F,1,Hughes,369D,Substantial
5026,Airplane,Reciprocating,N2801Z,1,Cessna,152,Substantial
5027,Airplane,Reciprocating,N27114,1,Cessna,152,Substantial
5028,Airplane,Reciprocating,N6575W,1,Piper,PA-12,Substantial
5029,Airplane,Reciprocating,N81410,1,Piper,PA-32-260,Substantial
5030,Airplane,Reciprocating,N1184C,1,Para-sail,GLIDER,Substantial
5031,Airplane,Reciprocating,N4013R,1,Cessna,182-M,Substantial
5032,Airplane,Reciprocating,N1298F,1,Piper,PA-38-112,Substantial
5033,Airplane,Reciprocating,N40338,1,Piper,PA-32-300,Substantial
5034,Airplane,Turbo Shaft,N2405U,2,Aerospatiale,AS 355 F,
5035,Airplane,Reciprocating,N54274,1,Grumman,AA1A,Destroyed
5036,Airplane,Reciprocating,N54582,1,Grumman,G-164A,Destroyed
5037,Airplane,Reciprocating,N37106,1,Beech,A23-24,Substantial
5038,Airplane,Reciprocating,N6303Z,1,Grumman,G-164A,Substantial
5039,Airplane,Reciprocating,N4925P,1,Lombard Dilley,68,Substantial
5040,Airplane,Reciprocating,N9789V,2,Piper,PA-23,Destroyed
5041,Airplane,Reciprocating,N9673K,1,Cessna,182Q,Destroyed
5042,Airplane,Reciprocating,N89410,1,Quickie,Q2,Minor
5043,Airplane,Reciprocating,N995H,1,Cessna,177,Substantial
5044,Airplane,Reciprocating,N736UH,1,Cessna,172P,Substantial
5045,Airplane,Reciprocating,N808FT,1,Bell,47G-5,Substantial
5046,Airplane,Reciprocating,N4717U,1,Eipper,QUICKSILVER MX,Substantial
5047,Airplane,Reciprocating,N5479S,1,Ayres,S2R-1820,Substantial
5048,Airplane,Reciprocating,N49047,1,Meyers Aircraft Co.,OTW,Substantial
5049,Airplane,Reciprocating,N261KB,1,Cessna,172,Substantial
5050,Airplane,Reciprocating,N7712R,1,Cessna,185,Substantial
5051,Airplane,Turbo Shaft,N67449,1,Bell,206B,Substantial
5052,Airplane,Reciprocating,N952X,1,Pitts,S-2B,Substantial
5053,Airplane,Reciprocating,N3ZT,1,Piper,PA-25-235,Destroyed
5054,Airplane,Reciprocating,N980Z,1,Cessna,T210L,Destroyed
5055,Airplane,Reciprocating,N2960Q,1,Ayres,S-2R,Destroyed
5056,Airplane,Reciprocating,N20167,1,Cessna,185 FII,Substantial
5057,Airplane,Reciprocating,N2389Z,1,Piper,PA-32,Substantial
5058,Airplane,Reciprocating,N3568U,1,Air Tractor,AT 301,Substantial
5059,Airplane,Reciprocating,N44294,1,Cessna,A188,Substantial
5060,Airplane,Reciprocating,N761AU,1,Cessna,182H,Destroyed
5061,Airplane,Reciprocating,N714NN,1,Piper,PA-24-250,Destroyed
5062,Airplane,Reciprocating,N2293Y,2,Beech,76,Destroyed
5063,Airplane,Reciprocating,N4655L,1,Cessna,172I,Destroyed
5064,Airplane,Reciprocating,N25873,1,Rotec,RALLY III,Destroyed
5065,Airplane,Reciprocating,N801RB,1,Cessna,152,Destroyed
5066,Airplane,Turbo Jet,N911CW,2,Boeing,737-201,Minor
5067,Airplane,Reciprocating,N7449J,1,Cessna,152,Substantial
5068,Airplane,Reciprocating,N1526P,1,Cessna,152,Substantial
5069,Airplane,Reciprocating,N6718M,1,Enstrom,280C,Substantial
5070,Airplane,Reciprocating,N93407,1,Cessna,A-188B,Substantial
5071,Airplane,Reciprocating,N62970,1,Cessna,182Q,Substantial
5072,Airplane,Reciprocating,N5284D,1,Bensen,B-8M,Substantial
5073,Airplane,Reciprocating,N99SP,1,Cessna,210,Substantial
5074,Airplane,Reciprocating,N5454B,1,Piper,J3-C65,Substantial
5075,Airplane,Reciprocating,N6029V,1,Grumman,AA1,Substantial
5076,Airplane,Reciprocating,N22521,1,Cessna,U206,Substantial
5077,Airplane,Turbo Shaft,N5HK,1,Bell,206B III,Destroyed
5078,Airplane,Reciprocating,N333FB,1,Cessna,152,Substantial
5079,Airplane,Reciprocating,N245C,1,Cessna,150H,Substantial
5080,Airplane,Reciprocating,N2908U,1,Hiller,UH-12E,Substantial
5081,Airplane,Reciprocating,N3422B,1,Cessna,172,Substantial
5082,Airplane,Reciprocating,N731KY,1,Homebuilt,BABY GREAT LAKES,Substantial
5083,Airplane,Reciprocating,N63143,1,Bell,47-G3B,Substantial
5084,Airplane,Reciprocating,N4036A,1,Cessna,185,Substantial
5085,Airplane,Reciprocating,N78160,1,Beech,BE-35,Destroyed
5086,Airplane,Reciprocating,N5598G,1,Mareik-bensen,B-8M,Destroyed
5087,Airplane,Reciprocating,N733PP,1,Bellanca,17-31A,Destroyed
5088,Airplane,Reciprocating,N942N,1,Cessna,172,Destroyed
5089,Airplane,Reciprocating,N9934J,1,Cessna,177RG,Minor
5090,Airplane,Reciprocating,N727NM,1,Cessna,172G,Substantial
5091,Airplane,Reciprocating,N1144A,1,Great Lakes,2T-1A-2,Substantial
5092,Airplane,Reciprocating,N6438P,1,Cessna,172P,Substantial
5093,Airplane,Reciprocating,N8040R,1,Piper,PA-38-112,Substantial
5094,Airplane,Reciprocating,N2506D,1,Rockwell,S2R,Substantial
5095,Airplane,Reciprocating,N2045H,1,Cessna,210 NII,Substantial
5096,Airplane,Reciprocating,N1319S,1,Bellanca,17-30A,Substantial
5097,Airplane,Reciprocating,N73570,1,Cessna,150,Substantial
5098,Airplane,Reciprocating,N9950J,1,Cessna,195A,Substantial
5099,Airplane,Reciprocating,N8310L,1,Piper,PA-22-160,Substantial
5100,Airplane,Unknown,N4523M,,Balloon Works,FIREFLY 7,Substantial
5101,Airplane,Reciprocating,N2568J,1,Piper,PA-28-140,Substantial
5102,Airplane,Reciprocating,N95460,1,Piper,PA-32R-301T,Substantial
5103,Airplane,Reciprocating,N2979T,1,Piper,PA-18,Substantial
5104,Airplane,Reciprocating,N405EA,1,Piper,PA-32-300,Destroyed
5105,Airplane,Reciprocating,N8496M,1,Cessna,172N,Destroyed
5106,Airplane,Reciprocating,N81KP,1,Eipper,QUICKSILVER,Destroyed
5107,Airplane,Reciprocating,N3239G,1,Maule,M4-220C,Destroyed
5108,Airplane,Reciprocating,N7642V,1,Piper,PA28-161,Destroyed
5109,Airplane,Reciprocating,N5413X,1,Cessna,172PII,Substantial
5110,Airplane,Reciprocating,N8008F,1,Eastern Ultralight,SNOOP,Substantial
5111,Airplane,Reciprocating,N1860,1,Boeing,A75N1,Substantial
5112,Airplane,Reciprocating,N123JS,1,Beech,C23,Substantial
5113,Airplane,Reciprocating,N6877,1,Piper,PA-25-235,Substantial
5114,Airplane,Reciprocating,N1695H,1,Cessna,152,Substantial
5115,Airplane,Reciprocating,N10049,1,Cessna,188A,Substantial
5116,Airplane,Reciprocating,N69026,1,Stinson,108-2,Substantial
5117,Airplane,Reciprocating,N6624L,1,Cessna,140,Substantial
5118,Airplane,Reciprocating,N4436D,2,Beech,E18S,Substantial
5119,Airplane,Reciprocating,N9858Z,1,Cessna,172,Destroyed
5120,Airplane,Turbo Fan,N7401V,4,Boeing,B-747,Minor
5121,Airplane,Turbo Fan,N64795,4,Boeing,B-747,Minor
5122,Airplane,Reciprocating,N5743S,2,Cessna,337B,Substantial
5123,Airplane,Reciprocating,N1239D,1,Cessna,152,Substantial
5124,Airplane,Reciprocating,N2550G,2,Cessna,T337G,Substantial
5125,Airplane,Reciprocating,N7BL,2,Beech,95-B55,Substantial
5126,Airplane,Reciprocating,N43344,1,Cessna,152,Substantial
5127,Airplane,Reciprocating,N41341,1,Grumman,G-164A,Substantial
5128,Airplane,Reciprocating,N6982J,2,Piper,PA-34-200T,Substantial
5129,Airplane,Reciprocating,N5096K,1,Eipper,QUICKSILVER MX,Destroyed
5130,Airplane,Turbo Jet,N3074A,2,Douglas,DC-9-30,Minor
5131,Airplane,Reciprocating,N87822,2,Cessna,421A,Destroyed
5132,Airplane,Reciprocating,N397RE,2,Beech,BE-58,Substantial
5133,Airplane,Reciprocating,N84563,1,Beech,BE-23,Substantial
5134,Airplane,Reciprocating,N9639J,1,Cessna,182F,Substantial
5135,Airplane,Reciprocating,N46832,1,Piper,PA-28R-200,Substantial
5136,Airplane,Reciprocating,N4903P,1,Cessna,T210M,Substantial
5137,Airplane,Reciprocating,N9240,1,Cessna,150,Substantial
5138,Airplane,Reciprocating,N6205M,1,Cessna,177,Destroyed
5139,Airplane,Reciprocating,N652H,1,Cessna,172G,Destroyed
5140,Airplane,Reciprocating,N5615V,1,Stolp,SA750,Destroyed
5141,Airplane,Reciprocating,N2019L,1,Boeing,A75,Destroyed
5142,Airplane,Reciprocating,N9065L,1,B??lkow,B-1,Substantial
5143,Airplane,Reciprocating,N2222Q,1,Piper,PA-28R-180,Substantial
5144,Airplane,Reciprocating,N4237,1,Piper,PA-22,Substantial
5145,Airplane,Reciprocating,N3904L,1,Beech,C24R,Substantial
5146,Airplane,Reciprocating,N5040K,1,Cessna,152,Substantial
5147,Airplane,Reciprocating,N714HA,1,Bellanca,7GCBC,Substantial
5148,Airplane,Reciprocating,N759XP,1,Cessna,172,Substantial
5149,Airplane,Reciprocating,N738SF,1,Piper,PA-24-250,Destroyed
5150,Airplane,Reciprocating,N7246,1,Cessna,152,Destroyed
5151,Airplane,Reciprocating,N485B,1,Lake,LA-4-200,Destroyed
5152,Airplane,Reciprocating,N6139X,1,Cessna,150H,Destroyed
5153,Airplane,Reciprocating,N9536,1,Beech,H-35,Minor
5154,Airplane,Reciprocating,N916DA,2,Lockheed,L-18,Destroyed
5155,Airplane,Reciprocating,N6652Q,1,Hiller,UH-12B,Substantial
5156,Airplane,Turbo Shaft,N4411S,2,Mbb,BO-105,Substantial
5157,Airplane,Reciprocating,N42101,1,Beech,D35,Substantial
5158,Airplane,Reciprocating,N55772,1,Cessna,188B,Substantial
